מילה	יחידה	מקור ההוכחה	רפרנס	הערה
ארץ גזרה	6	ספריא · נחלת הכלל	Reggio on Torah, Leviticus 16:22:2 (Vienna, 1821 [he])
עז נפש	6	ספריא · נחלת הכלל	The Antiquities of the Jews 1:4:2 (Yemei am olam, trans. Kalman Schulman. Vilna, 1886 [he])
עזות מצח	6	ספריא · נחלת הכלל	Alshekh on Torah, Exodus 27:1:2 (Torat Moshe, Warsaw, 1875 [he])
גס רוח	6	ספריא · נחלת הכלל	Devash LeFi, Letter Gimel 1 (Livorno, 1801 [he])
דרך ארץ	6	ויקינתונים (CC0)	L64753
שוה נפש	6	ספריא · נחלת הכלל	Korban HaEdah on Jerusalem Talmud Shabbat 3:3:13:7 (1536 [he])
מדה כנגד מדה	6	⚠ דרוש מקור	Hegyonot El Ami, Volume I, Yom Kippur 45:12 (Antwerp, 1933-1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Antwerp, 1933-1936 · הטענה הקודמת: ספריא · נחלת הכלל / Hegyonot El Ami, Volume I, Yom Kippur 45:12 (Antwerp, 1933-1936 [he])
כיד המלך	6	ספריא · נחלת הכלל	Torah Temimah on Esther 1:7:5 (Torah Temimah, Vilna, 1904 [he])
קורת גג	6	ויקיטקסט · נחלת הכלל	תקנות הבטחת הכנסה
אבן שואבת	6	ספריא · נחלת הכלל	Rashi on Avodah Zarah 44a:15:3 (Vilna Edition [he])
גלת הכותרת	6	ויקיטקסט · נחלת הכלל	אהוביך אהבוך
בגפו	6	ספריא · נחלת הכלל	Sha'ar HaPesukim, Parashat Mishpatim 3 (Shaar HaPesukim [he])
במפגיע	6	ויקינתונים (CC0)	L492003
בעליל	6	ויקינתונים (CC0)	L492008
בוש	6	ויקינתונים (CC0)	L205645
הסכית	6	ויקינתונים (CC0)	L208326
הפליג ב	6	ויקינתונים (CC0)	L208537
התמוגג	6	ויקינתונים (CC0)	L209719
התנכר	6	ויקינתונים (CC0)	L209844
כיחד	6	ויקינתונים (CC0)	L212052
לדידו	6	ספריא · נחלת הכלל	Peri Megadim on Orach Chayim, Mishbezot Zahav 66:4:1 (Warsaw, 1877 [he])	⟵ אומת חי · המהדורה שכבר צוטטה · אומת חי מול ספריא: «Warsaw, 1877» · רישיון Public Domain · אין בשם המהדורה שנה 1929 ואילך · הרצף «לדידו» נמצא בטקסט הגרסה · הטענה הקודמת: ספריא · נחלת הכלל / Peri Megadim on Orach Chayim, Mishbezot Zahav 66:4:1 (Warsaw, 1877 [he])
קורט	6	ויקינתונים (CC0)	L218034
קושיה	6	ויקינתונים (CC0)	L81827
בגלופין	6	ספריא · נחלת הכלל	Siddur Ashkenaz, Shabbat, Third Meal, Atkinu 4 (Daat Siddur Ashkenaz [he])
אמודאי	6	ויקינתונים (CC0)	L75530
אמד	6	ויקינתונים (CC0)	L204998
גדה	6	ויקינתונים (CC0)	L64443
נחיל	6	ויקינתונים (CC0)	L79782
פמליה	6	ויקינתונים (CC0)	L80945
סנגור	6	ויקינתונים (CC0)	L80288
קטגור	6	ויקינתונים (CC0)	L81591
בדימוס	6	ויקינתונים (CC0)	L491977
הוקיר רגליו	6	ויקיטקסט · נחלת הכלל	פקודת פשיטת הרגל
גזרה	6	ויקינתונים (CC0)	L64485
דרוך	6	ויקינתונים (CC0)	L206762
הגיף	6	ויקינתונים (CC0)	L206928
ההין	6	ויקינתונים (CC0)	L206994
האמיר	6	ויקינתונים (CC0)	L206820
הלם	6	ויקינתונים (CC0)	L208182
כביר	6	ויקינתונים (CC0)	L211941
כחש	6	ויקינתונים (CC0)	L78397
מחוה	6	ספריא · נחלת הכלל	Chidushei Agadot on Megillah 16a:16 (Vilna Edition [he])
משל ברוחו	6	⚠ דרוש מקור	Shem MiShmuel, Yitro 4:22 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Sefer Shem Mishmuel, Piotrkow, 1927-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Shem MiShmuel, Yitro 4:22 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
סכר	6	ויקינתונים (CC0)	L215605
עלום	6	ויקינתונים (CC0)	L216158
ענף	6	ויקינתונים (CC0)	L216211
פשה	6	ויקינתונים (CC0)	L217371
רדיד	6	ויקינתונים (CC0)	L218682
רכס	6	ויקינתונים (CC0)	L218961
רובד	6	ויקינתונים (CC0)	L218706
תגרן	6	ויקינתונים (CC0)	L82422
ביעף	6	ויקינתונים (CC0)	L492000
גלב	6	ויקינתונים (CC0)	L76634
הקניט	6	ויקינתונים (CC0)	L208818
השתיר	6	ויקינתונים (CC0)	L209116
הטיל מורא	6	ספריא · נחלת הכלל	Romemot El on Psalms 33:8:1 (Romemot El, Warsaw 1875 [he])
מחלצות	6	ויקינתונים (CC0)	L213043
סכל	6	ויקינתונים (CC0)	L215597
שרלטן	6	ויקינתונים (CC0)	L219885
תדיר	6	ויקינתונים (CC0)	L219987
שמחה לאיד	6	ספריא · נחלת הכלל	Romemot El on Psalms 68:4:1 (Romemot El, Warsaw 1875 [he])
הסתודד	6	ויקינתונים (CC0)	L208373
בלן	6	ויקינתונים (CC0)	L205857
דורון	6	ויקינתונים (CC0)	L64669
סומא	6	ויקינתונים (CC0)	L215259
איטר	6	ויקינתונים (CC0)	L204739
פרקדן	6	ויקינתונים (CC0)	L492070
הלבין פנים	6	ספריא · נחלת הכלל	Ritva on Ketubot 68a:1 (Chiddushei haRitva, Munkatch, 1908. [he])
נקי כפים	6	ספריא · נחלת הכלל	Matnot Kehunah on Bereshit Rabbah 59:5:3 (Midrash Rabbah, Vilna, 1878 [he])
עשה שמות	6	⚠ דרוש מקור	Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 1:64 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 1:64 (Derashot El Ami, Jerusalem 1936 [he])
שמאי	6	ויקינתונים (CC0)	L82252
יצוע	6	ויקינתונים (CC0)	L78297
מקשה	6	ויקינתונים (CC0)	L79527
זבן	6	ויקינתונים (CC0)	L77592
מתרס	6	ויקינתונים (CC0)	L79685
נקפו לבו	6	ספריא · נחלת הכלל	Rashi on Keritot 24a:8:2 (Vilna Edition [he])
פצירה	6	ויקינתונים (CC0)	L67512
קמור	6	ויקינתונים (CC0)	L218320
שרפרף	6	ויקינתונים (CC0)	L68511
אורלוגין	6	ויקינתונים (CC0)	L204591
כתת רגליו	6	ספריא · נחלת הכלל	Em LaMikra, Genesis 5:24:4 (Livorno, 1862-1863 [he])
התפלש	6	ויקינתונים (CC0)	L210037
רתמה	6	ויקינתונים (CC0)	L219173
גבב	6	ויקינתונים (CC0)	L206168
השתנק	6	ויקינתונים (CC0)	L209158
ראותן	6	ויקינתונים (CC0)	L218588
כברה	6	ויקינתונים (CC0)	L78342
עפרה	6	ויקינתונים (CC0)	L67290
שררה	6	ויקינתונים (CC0)	L219895
קיבורת	6	ויקינתונים (CC0)	L67857
עגלון	6	ויקינתונים (CC0)	L80467
פוזמק	6	ויקינתונים (CC0)	L216442
חשבונייה	6	ויקינתונים (CC0)	L211193
מכוש	6	ויקינתונים (CC0)	L213305
שבכה	6	ויקינתונים (CC0)	L82102
זמירות	6	ספריא · נחלת הכלל	Chidushei Agadot on Eruvin 18b:8 (Vilna Edition [he])
נתן עינו בכוס	6	ספריא · נחלת הכלל	Ba'alei HaNefesh, Sha'ar HaKedushah 14 (Vilna, 1911 [he])
קלס	7	ויקינתונים (CC0)	L218287
הריע	7	ויקינתונים (CC0)	L208901
ארר	7	ספריא · נחלת הכלל	Korban HaEdah on Jerusalem Talmud Sotah 2:2:6:2 (1536 [he])
דלק	7	ויקינתונים (CC0)	L206682
מחץ	7	ויקינתונים (CC0)	L213055
נתש	7	ספריא · נחלת הכלל	Sefer HeArukh, Letter Nun 324 (Sefer HeArukh, Lublin 1883 [he])
דש	7	ויקינתונים (CC0)	L206789
השתלח	7	ויקינתונים (CC0)	L209141
השטין	7	ספריא · נחלת הכלל	Shulchan Arukh, Orach Chayim 35:1 (Torat Emet 363 [he])
זלג	7	ויקינתונים (CC0)	L210458
שותת	7	ויקינתונים (CC0)	L219922
זב	7	ויקינתונים (CC0)	L210335
כהה	7	ויקינתונים (CC0)	L211957
כשל	7	ויקינתונים (CC0)	L212240
שזף	7	ויקינתונים (CC0)	L219397
קבץ	7	ויקינתונים (CC0)	L218116
נטע	7	ויקינתונים (CC0)	L214447
הוריש	7	ויקינתונים (CC0)	L207438
עברה	7	ויקינתונים (CC0)	L215887
משטמה	7	ויקינתונים (CC0)	L213921
פדות	7	ויקינתונים (CC0)	L216413
צור	7	ויקינתונים (CC0)	L67638
כף	7	ויקינתונים (CC0)	L65816
צלמות	7	ויקינתונים (CC0)	L67682
שבט	7	ויקינתונים (CC0)	L68209
לביא	7	ויקינתונים (CC0)	L65888
עיט	7	ויקינתונים (CC0)	L80515
סנונית	7	ויקינתונים (CC0)	L67077
צבי	7	ויקינתונים (CC0)	L67605
צפעוני	7	ויקינתונים (CC0)	L81381
פרד	7	ויקינתונים (CC0)	L67532
קדקד	7	ספריא · נחלת הכלל	Pri Etz Chaim, Gate of the Recitation of the Shema 28:10 (Pri Etz Chaim [he])
גלגלת	7	ויקינתונים (CC0)	L64527
גו	7	ויקינתונים (CC0)	L64450
לשד	7	ויקינתונים (CC0)	L65976
שכם	7	ויקינתונים (CC0)	L68367
חלין	7	ויקינתונים (CC0)	L77829
דראון	7	ויקינתונים (CC0)	L77115
חלאה	7	ויקינתונים (CC0)	L210916
סחי	7	ויקינתונים (CC0)	L80055
אשפתות	7	ספריא · נחלת הכלל	Binyan Yehoshua on Avot D'Rabbi Natan 35:2:13 (Talmud Bavli, Vilna 1883 ed. [he])
תבל	7	ויקינתונים (CC0)	L68546
כסיל	7	ויקינתונים (CC0)	L212162
סכל	7	ויקינתונים (CC0)	L215597
בער	7	ויקינתונים (CC0)	L491562
חזיז	7	ויקינתונים (CC0)	L77774
זיק	7	ויקינתונים (CC0)	L210440
דלף	7	ויקינתונים (CC0)	L206681
מרזב	7	ויקינתונים (CC0)	L66531
פרגוד	7	ויקינתונים (CC0)	L217139
אביר	7	ויקינתונים (CC0)	L1347804
אשף	7	ויקינתונים (CC0)	L205440
בדחן	7	ויקינתונים (CC0)	L205491
באור	7	ויקינתונים (CC0)	L76127
קנוניה	7	ויקינתונים (CC0)	L81677
רפש	7	ויקינתונים (CC0)	L219079
צפיחית	7	ויקינתונים (CC0)	L217705
חרות	7	ויקינתונים (CC0)	L211143
נלוז	7	ויקינתונים (CC0)	L214669
מזהיר	7	ויקינתונים (CC0)	L212970
כלתה נפשו	7	ספריא · נחלת הכלל	Bechinat Olam 6:2 (Bechinat Olam, Vilna 1879 [he])
ביתר שאת	7	ספריא · נחלת הכלל	Tzror HaMor on Song of Songs 7:13:3 (Alshich on Five Megillot, Warsaw, 1862 [he])
עדי עד	7	ספריא · נחלת הכלל	Metzudat Zion on Isaiah 65:18:2 (On Your Way [he])
בקש את נפשו	7	ספריא · נחלת הכלל	HaKtav VeHaKabalah, Deuteronomy 29:18:2 (HaKtav VeHaKabbalah, Frankfurt 1880 [he])
אבדו עשתונותיו	7	ספריא · נחלת הכלל	Metzudat Zion on Job 12:5:2 (On Your Way [he])
יפה נפש	7	ספריא · נחלת הכלל	Yachin on Mishnah Chagigah 1:39:1 (Mishnah, ed. Romm, Vilna 1913 [he])
כאיש אחד	7	ספריא · נחלת הכלל	Metzudat David on Judges 20:11:2 (On Your Way [he])
ידו על העליונה	7	ספריא · נחלת הכלל	Rabbeinu Chananel on Bava Metzia 49b:5 (Vilna Edition [he])
קצרה רוחו	7	ספריא · נחלת הכלל	Reggio on Torah, Exodus 6:12:1 (Vienna, 1821 [he])
כלו כל הקצין	7	⚠ דרוש מקור	Hegyonot El Ami, Volume I, Rosh Hashanah 4:9 (Antwerp, 1933-1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Antwerp, 1933-1936 · הטענה הקודמת: ספריא · נחלת הכלל / Hegyonot El Ami, Volume I, Rosh Hashanah 4:9 (Antwerp, 1933-1936 [he])
ירד לטמיון	7	⚠ דרוש מקור	Ben Yehoyada on Sanhedrin 110a:5 (Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 2019 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 · הטענה הקודמת: ספריא · נחלת הכלל / Ben Yehoyada on Sanhedrin 110a:5 (Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 [he])
עלה בידו	7	ספריא · נחלת הכלל	Rash MiShantz on Mishnah Terumot 4:1:4 (Talmud Bavli, Vilna, 1880. [he])
השיגה ידו	7	ספריא · נחלת הכלל	Reggio on Torah, Leviticus 25:49:4 (Vienna, 1821 [he])
לא מצא ידיו ורגליו	7	ספריא · נחלת הכלל	Rashi on Yevamot 77b:23:2 (Vilna Edition [he])
אין לאל ידו	7	ספריא · נחלת הכלל	Metzudat David on Jeremiah 48:30:2 (On Your Way [he])
דבר דבור על אפניו	7	ספריא · נחלת הכלל	Shem Tov on Guide for the Perplexed, Prefatory Remarks 28 (Warsaw, 1872 [he])
כדת וכדין	7	ספריא · נחלת הכלל	Hagahot She'erit Tzion 64:2 (Podgorze, 1905 (Wikisource edition) [he])
מצות אנשים מלמדה	7	ספריא · נחלת הכלל	Mesillat Yesharim, Introduction 38 (Sefaria Vocalized Edition [he])
מס שפתים	7	⚠ דרוש מקור	ערך: מס שפתים
קול קורא במדבר	7	⚠ דרוש מקור	Sermons Unto My People, The High Holidays 16:30 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, The High Holidays 16:30 (Derashot El Ami, Jerusalem 1936 [he])
אטם אזניו	7	ספריא · נחלת הכלל	The War of the Jews 1:16:4 (The Jewish Wars, trans. Y.N. Simhoni, Warsaw, 1923 [he])
העלים עין	7	ספריא · נחלת הכלל	Metzudat David on Jeremiah 14:9:3 (On Your Way [he])
נר לרגליו	7	⚠ דרוש מקור	Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 19:10 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 19:10 (Derashot El Ami, Jerusalem 1936 [he])
כברת דרך	7	ספריא · נחלת הכלל	Etz Yosef on Bereishit Rabbah 82:10:6 (Midrash Rabbah with Etz Yosef, Warsaw, 1867 [he])
הרי חשך	7	ספריא · נחלת הכלל	Etz Yosef on Bamidbar Rabbah 16:25:10 (Midrash Rabbah with Etz Yosef, Warsaw, 1867 [he])
מהמסד ועד הטפחות	7	ספריא · נחלת הכלל	The Antiquities of the Jews 11:4:6 (42184 [he])
פורט על נימי לבו	7	לפי מילה: ויקינתונים · צורה (CC0)	פורט=L216563 נימי=L214545 לבו=L212400
בר לבב	7	ספריא · נחלת הכלל	Tov haLevanon, Third Treatise on Service of God 10:28 (Chovat Halevavot, Warsaw 1875 [he])
נשא ונתן	7	ספריא · נחלת הכלל	Rif Sanhedrin 12a:1 (Vilna Edition [he])
עמד על המקח	7	ספריא · נחלת הכלל	Shita Mekubetzet on Bava Metzia 108b:23 (Warsaw, 1901 [he])
יצא שכרו בהפסדו	7	ספריא · נחלת הכלל	Yachin on Pirkei Avot 5:84:1 (Mishnah, ed. Romm, Vilna 1913 [he])
עשה חיל	7	ספריא · נחלת הכלל	Otzar Midrashim, Sefer Tagin ('Crowns') 26:43 (Otzar Midrashim, New York, 1915 [he])
עולה על כלנה	7	ספריא · נחלת הכלל	Pele Yoetz 331:8 (Torat Emet [he])
כיוצא בזה	7	ספריא · נחלת הכלל	Shita Mekubetzet on Berakhot 60a:2:1 (Shita Mekubetzet [he])
הגיעו מים עד נפש	7	ספריא · נחלת הכלל	The War of the Jews 3:7:27 (The Jewish Wars, trans. Y.N. Simhoni, Warsaw, 1923 [he])
הטה שכם	7	⚠ דרוש מקור	ערך: הטה שכם
נשא בעל	7	ספריא · נחלת הכלל	Kisse Rahamim on Tractate Soferim 9:7:1 (Kisse Rahamim, Livorno, 1803 [he])
עמד לימינו	7	ספריא · נחלת הכלל	Malbim on I Kings 2:2:1 (On Your Way [he])
סמך ידיו על	7	ספריא · נחלת הכלל	Kli Yakar on Numbers 27:18:3 (Vocalized Edition [he])
לא הניד עפעף	7	⚠ דרוש מקור	הניד
נורא הוד	7	ספריא · נחלת הכלל	Metzudat David on Job 37:22:2 (On Your Way [he])
שובה לב	7	ספריא · נחלת הכלל	Ephod Bad on Pesach Haggadah, Nirtzah, Chad Gadya 6:1 (Haggadah Ephod Bad, Warsaw, 1872 [he])
דלת העם	7	ספריא · נחלת הכלל	Bekhor Shor, Exodus 15:5:2 (Bekhor Shor, Leipzig, 1856 [he])
שועי הארץ	7	ספריא · נחלת הכלל	Minchat Kenaot, Correspondence 55:2 (Minhat Kenaot, Pressburg, 1838. [he])
איד	7	ויקינתונים (CC0)	L75288
בעלמא	7	ויקינתונים (CC0)	L492009
בין המצרים	7	ספריא · נחלת הכלל	Palgei Mayim on Lamentations 1:3:4 (Alshich on Five Megillot, Warsaw, 1862 [he])
בין השיטין	7	ספריא · נחלת הכלל	Rashi on Menachot 30b:2:1 (Vilna Edition [he])
חפוי ראש	7	ספריא · נחלת הכלל	Shadal on Isaiah 25:7:2 (Padova, 1867 [he])
טכס עצה	7	לפי מילה: ויקיטקסט · נחלת הכלל + ויקינתונים · צורה (CC0)	טכס=שושן סודות אות רפא עצה=L67294
יושב קרנות	7	ספריא · נחלת הכלל	Rashi on Kiddushin 25a:3:2 (Vilna Edition [he])
כמטחוי קשת	7	ספריא · נחלת הכלל	Ralbag Beur HaMilot on Torah, Genesis 21:16:1 (Ralbag on Torah, Venice, 1547 [he])
מטת סדום	7	⚠ דרוש מקור	Hegyonot El Ami, Volume II, Vayera 15:15 (Antwerp, 1933-1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Antwerp, 1933-1936 · הטענה הקודמת: ספריא · נחלת הכלל / Hegyonot El Ami, Volume II, Vayera 15:15 (Antwerp, 1933-1936 [he])
נס לחו	7	ספריא · נחלת הכלל	Chelkat Mechokek on Job 17:7:1 (Chelkat Mechokek, Warsaw 1876 [he])
עיר	7	ויקינתונים (CC0)	L67229
ציקן	7	ויקינתונים (CC0)	L217562
שדוד	7	ויקינתונים (CC0)	L219242
שפת	7	ויקינתונים (CC0)	L219816
שבלת	7	ויקינתונים (CC0)	L68219
שכוי	7	ויקינתונים (CC0)	L82215
תרוד	7	ויקינתונים (CC0)	L82580
תוגה	7	ויקינתונים (CC0)	L68565
הזה	7	ויקינתונים (CC0)	L207556
הדס	7	ויקינתונים (CC0)	L64796
סנט	7	ויקינתונים (CC0)	L215699
נהי	7	ספריא · נחלת הכלל	Malbim Beur Hamilot on Ezekiel 27:32:1 (On Your Way [he])
חת	7	ויקינתונים (CC0)	L65396
יוגב	7	ויקינתונים (CC0)	L78223
כבודה	7	ויקינתונים (CC0)	L211934
כישור	7	ויקינתונים (CC0)	L212097
פלך	7	ויקינתונים (CC0)	L67464
מחרחר ריב	7	ספריא · נחלת הכלל	Rash MiShantz on Mishnah Oktzin 3:11:2 (Talmud Bavli, Vilna, 1880. [he])
מלק	7	ויקינתונים (CC0)	L213390
משכית	7	ויקינתונים (CC0)	L79621
מגלב	7	ויקינתונים (CC0)	L78770
עולל	7	ויקינתונים (CC0)	L215964
צפיר	7	ויקינתונים (CC0)	L81377
שנתות	7	ספריא · נחלת הכלל	Tosafot on Menachot 87b:21:1 (Vilna Edition [he])
אחוז תזזית	7	לפי מילה: ויקינתונים · צורה (CC0)	אחוז=L204643 תזזית=L220090
גושפנקה	7	ויקינתונים (CC0)	L64478
דיוטה	7	ויקינתונים (CC0)	L76983
הבריח	7	ויקינתונים (CC0)	L206891
חגר	7	ויקינתונים (CC0)	L210592
הכה על חטא	7	ספריא · נחלת הכלל	Pesikta Rabbati 29:1 (OYW [he])
הלך אימים	7	ספריא · נחלת הכלל	The War of the Jews 6:2:6 (The Jewish Wars, trans. Y.N. Simhoni, Warsaw, 1923 [he])
השליך אחרי גוו	7	ספריא · נחלת הכלל	Noda BiYehudah II, Even HaEzer 62:3 (Noda Bi-Yehudah Part II; Warsaw, 1880 [he])
הזם	7	ויקינתונים (CC0)	L207578
כפיר	7	ויקינתונים (CC0)	L65823
זבורית	7	ויקינתונים (CC0)	L77590
עדית	7	ויקינתונים (CC0)	L80485
חלה את פניו	7	ספריא · נחלת הכלל	The Antiquities of the Jews 1:18:7 (Yemei am olam, trans. Kalman Schulman. Vilna, 1886 [he])
חוק	7	ויקינתונים (CC0)	L65199
טפסר	7	ויקינתונים (CC0)	L78124
כפן	7	ויקינתונים (CC0)	L710821
יצהר	7	ויקינתונים (CC0)	L78295
יגור	7	ויקינתונים (CC0)	L220470
ישב על המדוכה	7	ויקיטקסט · נחלת הכלל	חבלי לשון
כפת	7	ויקינתונים (CC0)	L212195
מדשן ענג	7	לפי מילה: ויקינתונים · צורה (CC0)	מדשן=L206664 ענג=L216094
מעשה	7	ויקינתונים (CC0)	L66441
מט לנפל	7	ויקיטקסט · נחלת הכלל	שירים (שאול טשרניחובסקי)/שירים/ברית-מילה (מחיי היהודים בטבריה)
ממגורה	7	ויקינתונים (CC0)	L79219
משכוכית	7	ויקינתונים (CC0)	L79620
מרית	7	ויקינתונים (CC0)	L66537
מרה שחורה	7	ספריא · נחלת הכלל	Yachin on Mishnah Shabbat 2:49:1 (Mishnah, ed. Romm, Vilna 1913 [he])
מוג לב	7	⚠ דרוש מקור	Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 15:22 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 15:22 (Derashot El Ami, Jerusalem 1936 [he])
משכל ראשון	7	ויקיטקסט · נחלת הכלל	שירים (שאול טשרניחובסקי)/ראי אדמה/שלשה חוחולים שהלכו
נצרך	7	ויקינתונים (CC0)	L220573
נפיל	7	ויקינתונים (CC0)	L66870
סרהב	7	ספריא · נחלת הכלל	Sefer HeArukh, Letter Samekh 407 (Sefer HeArukh, Lublin 1883 [he])
עזובה	7	ויקינתונים (CC0)	L216022
ערדל	7	ויקינתונים (CC0)	L80598
עלה נדף	7	⚠ דרוש מקור	Gur Aryeh on Vayikra 26:36:2 (Gur Aryeh, Machon Yerushalyim, 1989-1995 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1995 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Gur Aryeh, Machon Yerushalyim, 1989-1995 · הטענה הקודמת: ספריא · נחלת הכלל / Gur Aryeh on Vayikra 26:36:2 (Gur Aryeh, Machon Yerushalyim, 1989-1995 [he])
עוקר הרים	7	ספריא · נחלת הכלל	Rashi on Bava Kamma 109b:8:4 (Vilna Edition [he])
פה מפיק מרגליות	7	ספריא · נחלת הכלל	Beit Aharon, Title 5 (Beit Aharon, Brody, 1875. [he])
פסח על שתי הסעפים	7	⚠ דרוש מקור	Rashi on Exodus 12:13:3 (Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann, 1929-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: יש בספריא 1 מהדורה עברית חופשית, והערך אינו מופיע בטקסט שלה · הגרסאות שנמצאו: Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann, 1929-1934 | Rashi Chumash, Metsudah Publications, 2009 | On Your Way · הטענה הקודמת: ספריא · נחלת הכלל / Rashi on Exodus 12:13:3 (Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann, 1929-1934 [he])
צחצוח חרבות	7	ספריא · נחלת הכלל	Rashi on Sotah 42b:1:2 (Vilna Edition [he])
לפרקים	7	⚠ דרוש מקור	Talmud Eser HaSefirot, Section III, List of Answers on Terminology 66:1 (Jerusalem, 1956-1966 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1966 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Jerusalem, 1956-1966 · הטענה הקודמת: ספריא · נחלת הכלל / Talmud Eser HaSefirot, Section III, List of Answers on Terminology 66:1 (Jerusalem, 1956-1966 [he])
קוטל קנים	7	ויקיטקסט · נחלת הכלל	פרוזה (ביאליק)/איש הסִפּוּן
קרנס	7	ספריא · נחלת הכלל	Sefer HeArukh, Letter Kof 555 (Sefer HeArukh, Lublin 1883 [he])
רחים	7	ויקינתונים (CC0)	L81970
שחקה לו השעה	7	ספריא · נחלת הכלל	The War of the Jews 2:11:4 (The Jewish Wars, trans. Y.N. Simhoni, Warsaw, 1923 [he])
שוה בנפשו	7	⚠ דרוש מקור	Beur Reuven on Bava Kamma 85a:1 (Beur Reuven, New York 1955 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1955 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Beur Reuven, New York 1955 · הטענה הקודמת: ספריא · נחלת הכלל / Beur Reuven on Bava Kamma 85a:1 (Beur Reuven, New York 1955 [he])
לאשורו	7	ויקינתונים (CC0)	L492030
מרך לב	7	ספריא · נחלת הכלל	The War of the Jews 3:3:2 (The Jewish Wars, trans. Y.N. Simhoni, Warsaw, 1923 [he])
עשה נפשות	7	ספריא · נחלת הכלל	Sha'arei Kedusha, Part 2 7:9 (Shaarei Kedusha [he])
